#,dataset_id,tcgdex_id,card_name,set_name,card_number,set_total,rarity,search_query,image_url,source_page,notes
820,en-pop6-17,pop6-17,Turtwig,POP Series 6,17,17,Common,Turtwig POP Series 6 17/17 pokemon card,,,
821,en-ex5.5-1,ex5.5-1,Treecko,Poké Card Creator Pack,1,5,None,Treecko Poké Card Creator Pack 1/5 pokemon card,,,
822,en-ex5.5-2,ex5.5-2,Wurmple,Poké Card Creator Pack,2,5,None,Wurmple Poké Card Creator Pack 2/5 pokemon card,,,
823,en-ex5.5-3,ex5.5-3,Torchic,Poké Card Creator Pack,3,5,None,Torchic Poké Card Creator Pack 3/5 pokemon card,,,
824,en-ex5.5-4,ex5.5-4,Mudkip,Poké Card Creator Pack,4,5,None,Mudkip Poké Card Creator Pack 4/5 pokemon card,,,
825,en-ex5.5-5,ex5.5-5,Pikachu,Poké Card Creator Pack,5,5,None,Pikachu Poké Card Creator Pack 5/5 pokemon card,,,
826,en-pl2-84,pl2-84,Trapinch,Rising Rivals,84,111,Common,Trapinch Rising Rivals 84/111 pokemon card,,,
827,en-smp-SM125,smp-SM125,Naganadel GX,SM Black Star Promos,SM125,248,Promo,Naganadel GX SM Black Star Promos SM125/248 pokemon card,,,
828,en-smp-SM135,smp-SM135,Latias,SM Black Star Promos,SM135,248,Promo,Latias SM Black Star Promos SM135/248 pokemon card,,,
829,en-smp-SM136,smp-SM136,Latios,SM Black Star Promos,SM136,248,Promo,Latios SM Black Star Promos SM136/248 pokemon card,,,
830,en-smp-SM144,smp-SM144,Articuno,SM Black Star Promos,SM144,248,Promo,Articuno SM Black Star Promos SM144/248 pokemon card,,,
831,en-smp-SM146,smp-SM146,Leafeon GX,SM Black Star Promos,SM146,248,Promo,Leafeon GX SM Black Star Promos SM146/248 pokemon card,,,
832,en-smp-SM147,smp-SM147,Glaceon GX,SM Black Star Promos,SM147,248,Promo,Glaceon GX SM Black Star Promos SM147/248 pokemon card,,,
833,en-smp-SM155,smp-SM155,Kingdra GX,SM Black Star Promos,SM155,248,Promo,Kingdra GX SM Black Star Promos SM155/248 pokemon card,,,
834,en-smp-SM156,smp-SM156,Dragonite GX,SM Black Star Promos,SM156,248,Promo,Dragonite GX SM Black Star Promos SM156/248 pokemon card,,,
835,en-smp-SM167,smp-SM167,Celebi & Venusaur GX,SM Black Star Promos,SM167,248,Promo,Celebi & Venusaur GX SM Black Star Promos SM167/248 pokemon card,,,
836,en-smp-SM168,smp-SM168,Pikachu & Zekrom GX,SM Black Star Promos,SM168,248,Promo,Pikachu & Zekrom GX SM Black Star Promos SM168/248 pokemon card,,,
837,en-smp-SM169,smp-SM169,Eevee & Snorlax GX,SM Black Star Promos,SM169,248,Promo,Eevee & Snorlax GX SM Black Star Promos SM169/248 pokemon card,,,
838,en-smp-SM170,smp-SM170,Detective Pikachu,SM Black Star Promos,SM170,248,Promo,Detective Pikachu SM Black Star Promos SM170/248 pokemon card,,,
839,en-smp-SM179,smp-SM179,Volcanion,SM Black Star Promos,SM179,248,Promo,Volcanion SM Black Star Promos SM179/248 pokemon card,,,
840,en-smp-SM180,smp-SM180,Stakataka,SM Black Star Promos,SM180,248,Promo,Stakataka SM Black Star Promos SM180/248 pokemon card,,,
841,en-smp-SM181,smp-SM181,Melmetal,SM Black Star Promos,SM181,248,Promo,Melmetal SM Black Star Promos SM181/248 pokemon card,,,
842,en-smp-SM182,smp-SM182,Persian,SM Black Star Promos,SM182,248,Promo,Persian SM Black Star Promos SM182/248 pokemon card,,,
843,en-smp-SM183,smp-SM183,Pikachu,SM Black Star Promos,SM183,248,Promo,Pikachu SM Black Star Promos SM183/248 pokemon card,,,
844,en-smp-SM184,smp-SM184,Eevee,SM Black Star Promos,SM184,248,Promo,Eevee SM Black Star Promos SM184/248 pokemon card,,,
845,en-smp-SM185,smp-SM185,Typhlosion,SM Black Star Promos,SM185,248,Promo,Typhlosion SM Black Star Promos SM185/248 pokemon card,,,
846,en-smp-SM186,smp-SM186,Flareon,SM Black Star Promos,SM186,248,Promo,Flareon SM Black Star Promos SM186/248 pokemon card,,,
847,en-smp-SM188,smp-SM188,Kangaskhan GX,SM Black Star Promos,SM188,248,Promo,Kangaskhan GX SM Black Star Promos SM188/248 pokemon card,,,
848,en-smp-SM189,smp-SM189,Blastoise GX,SM Black Star Promos,SM189,248,Promo,Blastoise GX SM Black Star Promos SM189/248 pokemon card,,,
849,en-smp-SM190,smp-SM190,Detective Pikachu,SM Black Star Promos,SM190,248,Promo,Detective Pikachu SM Black Star Promos SM190/248 pokemon card,,,
850,en-smp-SM191,smp-SM191,Mewtwo & Mew GX,SM Black Star Promos,SM191,248,Promo,Mewtwo & Mew GX SM Black Star Promos SM191/248 pokemon card,,,
851,en-smp-SM192,smp-SM192,Lucario & Melmetal GX,SM Black Star Promos,SM192,248,Promo,Lucario & Melmetal GX SM Black Star Promos SM192/248 pokemon card,,,
852,en-smp-SM193,smp-SM193,Garchomp & Giratina GX,SM Black Star Promos,SM193,248,Promo,Garchomp & Giratina GX SM Black Star Promos SM193/248 pokemon card,,,
853,en-smp-SM194,smp-SM194,Detective Pikachu,SM Black Star Promos,SM194,248,Promo,Detective Pikachu SM Black Star Promos SM194/248 pokemon card,,,
854,en-smp-SM195,smp-SM195,Charizard GX,SM Black Star Promos,SM195,248,Promo,Charizard GX SM Black Star Promos SM195/248 pokemon card,,,
855,en-smp-SM196,smp-SM196,Mewtwo GX,SM Black Star Promos,SM196,248,Promo,Mewtwo GX SM Black Star Promos SM196/248 pokemon card,,,
856,en-smp-SM197,smp-SM197,Greninja GX,SM Black Star Promos,SM197,248,Promo,Greninja GX SM Black Star Promos SM197/248 pokemon card,,,
857,en-smp-SM198,smp-SM198,Bulbasaur,SM Black Star Promos,SM198,248,Promo,Bulbasaur SM Black Star Promos SM198/248 pokemon card,,,
858,en-smp-SM199,smp-SM199,Psyduck,SM Black Star Promos,SM199,248,Promo,Psyduck SM Black Star Promos SM199/248 pokemon card,,,
859,en-smp-SM200,smp-SM200,Snubbull,SM Black Star Promos,SM200,248,Promo,Snubbull SM Black Star Promos SM200/248 pokemon card,,,
860,en-smp-SM218,smp-SM218,Buzzwole,SM Black Star Promos,SM218,248,Promo,Buzzwole SM Black Star Promos SM218/248 pokemon card,,,
861,en-smp-SM219,smp-SM219,Entei,SM Black Star Promos,SM219,248,Promo,Entei SM Black Star Promos SM219/248 pokemon card,,,
862,en-smp-SM220,smp-SM220,Phione,SM Black Star Promos,SM220,248,Promo,Phione SM Black Star Promos SM220/248 pokemon card,,,
863,en-smp-SM221,smp-SM221,Blacephalon,SM Black Star Promos,SM221,248,Promo,Blacephalon SM Black Star Promos SM221/248 pokemon card,,,
864,en-smp-SM222,smp-SM222,Mismagius,SM Black Star Promos,SM222,248,Promo,Mismagius SM Black Star Promos SM222/248 pokemon card,,,
865,en-smp-SM223,smp-SM223,Terrakion,SM Black Star Promos,SM223,248,Promo,Terrakion SM Black Star Promos SM223/248 pokemon card,,,
866,en-smp-SM224,smp-SM224,Celebi,SM Black Star Promos,SM224,248,Promo,Celebi SM Black Star Promos SM224/248 pokemon card,,,
867,en-smp-SM225,smp-SM225,Victini,SM Black Star Promos,SM225,248,Promo,Victini SM Black Star Promos SM225/248 pokemon card,,,
868,en-smp-SM226,smp-SM226,Charizard,SM Black Star Promos,SM226,248,Promo,Charizard SM Black Star Promos SM226/248 pokemon card,,,
869,en-smp-SM227,smp-SM227,Pikachu,SM Black Star Promos,SM227,248,Promo,Pikachu SM Black Star Promos SM227/248 pokemon card,,,
870,en-smp-SM228,smp-SM228,Armored Mewtwo,SM Black Star Promos,SM228,248,Promo,Armored Mewtwo SM Black Star Promos SM228/248 pokemon card,,,
871,en-smp-SM229,smp-SM229,Venusaur & Snivy GX,SM Black Star Promos,SM229,248,Promo,Venusaur & Snivy GX SM Black Star Promos SM229/248 pokemon card,,,
872,en-smp-SM230,smp-SM230,Charizard & Braixen GX,SM Black Star Promos,SM230,248,Promo,Charizard & Braixen GX SM Black Star Promos SM230/248 pokemon card,,,
873,en-smp-SM231,smp-SM231,Champions Festival,SM Black Star Promos,SM231,248,Promo,Champions Festival SM Black Star Promos SM231/248 pokemon card,,,
874,en-smp-SM232,smp-SM232,Pikachu GX,SM Black Star Promos,SM232,248,Promo,Pikachu GX SM Black Star Promos SM232/248 pokemon card,,,
875,en-smp-SM233,smp-SM233,Eevee GX,SM Black Star Promos,SM233,248,Promo,Eevee GX SM Black Star Promos SM233/248 pokemon card,,,
876,en-smp-SM234,smp-SM234,Pikachu,SM Black Star Promos,SM234,248,Promo,Pikachu SM Black Star Promos SM234/248 pokemon card,,,
877,en-smp-SM235,smp-SM235,Eevee,SM Black Star Promos,SM235,248,Promo,Eevee SM Black Star Promos SM235/248 pokemon card,,,
878,en-smp-SM236,smp-SM236,Alolan Sandslash GX,SM Black Star Promos,SM236,248,Promo,Alolan Sandslash GX SM Black Star Promos SM236/248 pokemon card,,,
879,en-smp-SM237,smp-SM237,Leafeon,SM Black Star Promos,SM237,248,Promo,Leafeon SM Black Star Promos SM237/248 pokemon card,,,
880,en-smp-SM238,smp-SM238,Glaceon,SM Black Star Promos,SM238,248,Promo,Glaceon SM Black Star Promos SM238/248 pokemon card,,,
881,en-smp-SM239,smp-SM239,Carracosta GX,SM Black Star Promos,SM239,248,Promo,Carracosta GX SM Black Star Promos SM239/248 pokemon card,,,
882,en-smp-SM240,smp-SM240,Espeon & Deoxys GX,SM Black Star Promos,SM240,248,Promo,Espeon & Deoxys GX SM Black Star Promos SM240/248 pokemon card,,,
883,en-smp-SM241,smp-SM241,Umbreon & Darkrai GX,SM Black Star Promos,SM241,248,Promo,Umbreon & Darkrai GX SM Black Star Promos SM241/248 pokemon card,,,
884,en-smp-SM242,smp-SM242,Eevee GX,SM Black Star Promos,SM242,248,Promo,Eevee GX SM Black Star Promos SM242/248 pokemon card,,,
885,en-smp-SM243,smp-SM243,Regigigas,SM Black Star Promos,SM243,248,Promo,Regigigas SM Black Star Promos SM243/248 pokemon card,,,
886,en-smp-SM244,smp-SM244,Aipom,SM Black Star Promos,SM244,248,Promo,Aipom SM Black Star Promos SM244/248 pokemon card,,,
887,en-smp-SM245,smp-SM245,Mismagius,SM Black Star Promos,SM245,248,Promo,Mismagius SM Black Star Promos SM245/248 pokemon card,,,
888,en-smp-SM246,smp-SM246,Sabrina & Brycen,SM Black Star Promos,SM246,248,Promo,Sabrina & Brycen SM Black Star Promos SM246/248 pokemon card,,,
889,en-smp-SM247,smp-SM247,Reshiram & Charizard GX,SM Black Star Promos,SM247,248,Promo,Reshiram & Charizard GX SM Black Star Promos SM247/248 pokemon card,,,
890,en-smp-SM248,smp-SM248,Pikachu & Zekrom GX,SM Black Star Promos,SM248,248,Promo,Pikachu & Zekrom GX SM Black Star Promos SM248/248 pokemon card,,,
891,en-smp-SM89,smp-SM89,Zoroark,SM Black Star Promos,SM89,248,Promo,Zoroark SM Black Star Promos SM89/248 pokemon card,,,
892,en-smp-SM90,smp-SM90,Raichu GX,SM Black Star Promos,SM90,248,Promo,Raichu GX SM Black Star Promos SM90/248 pokemon card,,,
893,en-smp-SM93,smp-SM93,Marshadow,SM Black Star Promos,SM93,248,Promo,Marshadow SM Black Star Promos SM93/248 pokemon card,,,
894,en-tk-sm-r-1,tk-sm-r-1,Lightning Energy,SM trainer Kit (Alolan Raichu),1,30,None,Lightning Energy SM trainer Kit (Alolan Raichu) 1/30 pokemon card,,,
895,en-tk-sm-r-10,tk-sm-r-10,Lightning Energy,SM trainer Kit (Alolan Raichu),10,30,None,Lightning Energy SM trainer Kit (Alolan Raichu) 10/30 pokemon card,,,
896,en-tk-sm-r-11,tk-sm-r-11,Zubat,SM trainer Kit (Alolan Raichu),11,30,Common,Zubat SM trainer Kit (Alolan Raichu) 11/30 pokemon card,,,
897,en-tk-sm-r-12,tk-sm-r-12,Lightning Energy,SM trainer Kit (Alolan Raichu),12,30,None,Lightning Energy SM trainer Kit (Alolan Raichu) 12/30 pokemon card,,,
898,en-tk-sm-r-13,tk-sm-r-13,Spearow,SM trainer Kit (Alolan Raichu),13,30,Common,Spearow SM trainer Kit (Alolan Raichu) 13/30 pokemon card,,,
899,en-tk-sm-r-14,tk-sm-r-14,Pikachu,SM trainer Kit (Alolan Raichu),14,30,None,Pikachu SM trainer Kit (Alolan Raichu) 14/30 pokemon card,,,
900,en-tk-sm-r-15,tk-sm-r-15,Potion,SM trainer Kit (Alolan Raichu),15,30,Uncommon,Potion SM trainer Kit (Alolan Raichu) 15/30 pokemon card,,,
901,en-tk-sm-r-16,tk-sm-r-16,Grubbin,SM trainer Kit (Alolan Raichu),16,30,Common,Grubbin SM trainer Kit (Alolan Raichu) 16/30 pokemon card,,,
902,en-tk-sm-r-17,tk-sm-r-17,Alolan Raichu,SM trainer Kit (Alolan Raichu),17,30,None,Alolan Raichu SM trainer Kit (Alolan Raichu) 17/30 pokemon card,,,
903,en-tk-sm-r-18,tk-sm-r-18,Bewear,SM trainer Kit (Alolan Raichu),18,30,Rare,Bewear SM trainer Kit (Alolan Raichu) 18/30 pokemon card,,,
904,en-tk-sm-r-19,tk-sm-r-19,Hau,SM trainer Kit (Alolan Raichu),19,30,Uncommon,Hau SM trainer Kit (Alolan Raichu) 19/30 pokemon card,,,
905,en-tk-sm-r-2,tk-sm-r-2,Lightning Energy,SM trainer Kit (Alolan Raichu),2,30,Common,Lightning Energy SM trainer Kit (Alolan Raichu) 2/30 pokemon card,,,
906,en-tk-sm-r-20,tk-sm-r-20,Psychic Energy,SM trainer Kit (Alolan Raichu),20,30,Common,Psychic Energy SM trainer Kit (Alolan Raichu) 20/30 pokemon card,,,
907,en-tk-sm-r-21,tk-sm-r-21,Great Ball,SM trainer Kit (Alolan Raichu),21,30,Uncommon,Great Ball SM trainer Kit (Alolan Raichu) 21/30 pokemon card,,,
908,en-tk-sm-r-22,tk-sm-r-22,Drowzee,SM trainer Kit (Alolan Raichu),22,30,Common,Drowzee SM trainer Kit (Alolan Raichu) 22/30 pokemon card,,,
909,en-tk-sm-r-23,tk-sm-r-23,Hau,SM trainer Kit (Alolan Raichu),23,30,Uncommon,Hau SM trainer Kit (Alolan Raichu) 23/30 pokemon card,,,
910,en-tk-sm-r-24,tk-sm-r-24,Psychic Energy,SM trainer Kit (Alolan Raichu),24,30,None,Psychic Energy SM trainer Kit (Alolan Raichu) 24/30 pokemon card,,,
911,en-tk-sm-r-25,tk-sm-r-25,Great Ball,SM trainer Kit (Alolan Raichu),25,30,Uncommon,Great Ball SM trainer Kit (Alolan Raichu) 25/30 pokemon card,,,
912,en-tk-sm-r-26,tk-sm-r-26,Togedemaru,SM trainer Kit (Alolan Raichu),26,30,Common,Togedemaru SM trainer Kit (Alolan Raichu) 26/30 pokemon card,,,
913,en-tk-sm-r-27,tk-sm-r-27,Psychic Energy,SM trainer Kit (Alolan Raichu),27,30,None,Psychic Energy SM trainer Kit (Alolan Raichu) 27/30 pokemon card,,,
914,en-tk-sm-r-28,tk-sm-r-28,Psychic Energy,SM trainer Kit (Alolan Raichu),28,30,None,Psychic Energy SM trainer Kit (Alolan Raichu) 28/30 pokemon card,,,
915,en-tk-sm-r-29,tk-sm-r-29,Pikachu,SM trainer Kit (Alolan Raichu),29,30,None,Pikachu SM trainer Kit (Alolan Raichu) 29/30 pokemon card,,,
916,en-tk-sm-r-3,tk-sm-r-3,Lightning Energy,SM trainer Kit (Alolan Raichu),3,30,None,Lightning Energy SM trainer Kit (Alolan Raichu) 3/30 pokemon card,,,
917,en-tk-sm-r-30,tk-sm-r-30,Alolan Raichu,SM trainer Kit (Alolan Raichu),30,30,None,Alolan Raichu SM trainer Kit (Alolan Raichu) 30/30 pokemon card,,,
918,en-tk-sm-r-4,tk-sm-r-4,Stufful,SM trainer Kit (Alolan Raichu),4,30,Common,Stufful SM trainer Kit (Alolan Raichu) 4/30 pokemon card,,,
919,en-tk-sm-r-5,tk-sm-r-5,Lightning Energy,SM trainer Kit (Alolan Raichu),5,30,None,Lightning Energy SM trainer Kit (Alolan Raichu) 5/30 pokemon card,,,
920,en-tk-sm-r-6,tk-sm-r-6,Golbat,SM trainer Kit (Alolan Raichu),6,30,Uncommon,Golbat SM trainer Kit (Alolan Raichu) 6/30 pokemon card,,,
921,en-tk-sm-r-7,tk-sm-r-7,Lightning Energy,SM trainer Kit (Alolan Raichu),7,30,None,Lightning Energy SM trainer Kit (Alolan Raichu) 7/30 pokemon card,,,
922,en-tk-sm-r-8,tk-sm-r-8,Lightning Energy,SM trainer Kit (Alolan Raichu),8,30,None,Lightning Energy SM trainer Kit (Alolan Raichu) 8/30 pokemon card,,,
923,en-tk-sm-r-9,tk-sm-r-9,Lightning Energy,SM trainer Kit (Alolan Raichu),9,30,None,Lightning Energy SM trainer Kit (Alolan Raichu) 9/30 pokemon card,,,
924,en-tk-sm-l-1,tk-sm-l-1,Caterpie,SM trainer Kit (Lycanroc),1,30,Common,Caterpie SM trainer Kit (Lycanroc) 1/30 pokemon card,,,
925,en-tk-sm-l-11,tk-sm-l-11,Fletchling,SM trainer Kit (Lycanroc),11,30,Common,Fletchling SM trainer Kit (Lycanroc) 11/30 pokemon card,,,
926,en-tk-sm-l-12,tk-sm-l-12,Yungoos,SM trainer Kit (Lycanroc),12,30,Common,Yungoos SM trainer Kit (Lycanroc) 12/30 pokemon card,,,
927,en-tk-sm-l-13,tk-sm-l-13,Fletchinder,SM trainer Kit (Lycanroc),13,30,Uncommon,Fletchinder SM trainer Kit (Lycanroc) 13/30 pokemon card,,,
928,en-tk-sm-l-14,tk-sm-l-14,Rockruff,SM trainer Kit (Lycanroc),14,30,Common,Rockruff SM trainer Kit (Lycanroc) 14/30 pokemon card,,,
929,en-tk-sm-l-15,tk-sm-l-15,Pikipek,SM trainer Kit (Lycanroc),15,30,Common,Pikipek SM trainer Kit (Lycanroc) 15/30 pokemon card,,,
930,en-tk-sm-l-16,tk-sm-l-16,Lycanroc,SM trainer Kit (Lycanroc),16,30,None,Lycanroc SM trainer Kit (Lycanroc) 16/30 pokemon card,,,
931,en-tk-sm-l-18,tk-sm-l-18,Makuhita,SM trainer Kit (Lycanroc),18,30,Common,Makuhita SM trainer Kit (Lycanroc) 18/30 pokemon card,,,
932,en-tk-sm-l-19,tk-sm-l-19,Hau,SM trainer Kit (Lycanroc),19,30,Uncommon,Hau SM trainer Kit (Lycanroc) 19/30 pokemon card,,,
933,en-tk-sm-l-21,tk-sm-l-21,Great Ball,SM trainer Kit (Lycanroc),21,30,Uncommon,Great Ball SM trainer Kit (Lycanroc) 21/30 pokemon card,,,
934,en-tk-sm-l-22,tk-sm-l-22,Toucannon,SM trainer Kit (Lycanroc),22,30,Rare,Toucannon SM trainer Kit (Lycanroc) 22/30 pokemon card,,,
935,en-tk-sm-l-23,tk-sm-l-23,Hau,SM trainer Kit (Lycanroc),23,30,Uncommon,Hau SM trainer Kit (Lycanroc) 23/30 pokemon card,,,
936,en-tk-sm-l-25,tk-sm-l-25,Great Ball,SM trainer Kit (Lycanroc),25,30,Uncommon,Great Ball SM trainer Kit (Lycanroc) 25/30 pokemon card,,,
937,en-tk-sm-l-27,tk-sm-l-27,Big Malasada,SM trainer Kit (Lycanroc),27,30,Uncommon,Big Malasada SM trainer Kit (Lycanroc) 27/30 pokemon card,,,
938,en-tk-sm-l-29,tk-sm-l-29,Rockruff,SM trainer Kit (Lycanroc),29,30,Common,Rockruff SM trainer Kit (Lycanroc) 29/30 pokemon card,,,
939,en-tk-sm-l-30,tk-sm-l-30,Lycanroc,SM trainer Kit (Lycanroc),30,30,None,Lycanroc SM trainer Kit (Lycanroc) 30/30 pokemon card,,,
940,en-tk-sm-l-4,tk-sm-l-4,Trumbeak,SM trainer Kit (Lycanroc),4,30,Uncommon,Trumbeak SM trainer Kit (Lycanroc) 4/30 pokemon card,,,
941,en-tk-sm-l-5,tk-sm-l-5,Fighting Energy,SM trainer Kit (Lycanroc),5,30,Common,Fighting Energy SM trainer Kit (Lycanroc) 5/30 pokemon card,,,
942,en-svp-085,svp-085,Pikachu with Grey Felt Hat,SVP Black Star Promos,085,225,Promo,Pikachu with Grey Felt Hat SVP Black Star Promos 085/225 pokemon card,,,
943,en-svp-102,svp-102,Oddish,SVP Black Star Promos,102,225,Promo,Oddish SVP Black Star Promos 102/225 pokemon card,,,
944,en-svp-175,svp-175,Espeon ex,SVP Black Star Promos,175,225,Promo,Espeon ex SVP Black Star Promos 175/225 pokemon card,,,
945,en-svp-176,svp-176,Umbreon ex,SVP Black Star Promos,176,225,Promo,Umbreon ex SVP Black Star Promos 176/225 pokemon card,,,
946,en-svp-190,svp-190,Pikachu,SVP Black Star Promos,190,225,Promo,Pikachu SVP Black Star Promos 190/225 pokemon card,,,
947,en-svp-191,svp-191,Sprigatito,SVP Black Star Promos,191,225,Promo,Sprigatito SVP Black Star Promos 191/225 pokemon card,,,
948,en-svp-192,svp-192,Fuecoco,SVP Black Star Promos,192,225,Promo,Fuecoco SVP Black Star Promos 192/225 pokemon card,,,
949,en-svp-196,svp-196,Charizard ex,SVP Black Star Promos,196,225,Promo,Charizard ex SVP Black Star Promos 196/225 pokemon card,,,
950,en-svp-199,svp-199,Zarude,SVP Black Star Promos,199,225,Promo,Zarude SVP Black Star Promos 199/225 pokemon card,,,
951,en-svp-200,svp-200,Eevee,SVP Black Star Promos,200,225,Promo,Eevee SVP Black Star Promos 200/225 pokemon card,,,
952,en-svp-201,svp-201,Zebstrika,SVP Black Star Promos,201,225,Promo,Zebstrika SVP Black Star Promos 201/225 pokemon card,,,
953,en-svp-202,svp-202,Kangaskhan,SVP Black Star Promos,202,225,Promo,Kangaskhan SVP Black Star Promos 202/225 pokemon card,,,
954,en-svp-203,svp-203,Team Rocket's Wobbuffet,SVP Black Star Promos,203,225,Promo,Team Rocket's Wobbuffet SVP Black Star Promos 203/225 pokemon card,,,
955,en-svp-204,svp-204,Cynthia's Garchomp ex,SVP Black Star Promos,204,225,Promo,Cynthia's Garchomp ex SVP Black Star Promos 204/225 pokemon card,,,
956,en-svp-205,svp-205,Team Rocket's Mewtwo ex,SVP Black Star Promos,205,225,Promo,Team Rocket's Mewtwo ex SVP Black Star Promos 205/225 pokemon card,,,
957,en-svp-208,svp-208,Victini,SVP Black Star Promos,208,225,Promo,Victini SVP Black Star Promos 208/225 pokemon card,,,
958,en-svp-209,svp-209,Thundurus,SVP Black Star Promos,209,225,Promo,Thundurus SVP Black Star Promos 209/225 pokemon card,,,
959,en-svp-210,svp-210,Tornadus,SVP Black Star Promos,210,225,Promo,Tornadus SVP Black Star Promos 210/225 pokemon card,,,
960,en-svp-211,svp-211,Gothitelle,SVP Black Star Promos,211,225,Promo,Gothitelle SVP Black Star Promos 211/225 pokemon card,,,
961,en-svp-212,svp-212,Reuniclus,SVP Black Star Promos,212,225,Promo,Reuniclus SVP Black Star Promos 212/225 pokemon card,,,
962,en-svp-213,svp-213,Feraligatr,SVP Black Star Promos,213,225,Promo,Feraligatr SVP Black Star Promos 213/225 pokemon card,,,
963,en-svp-214,svp-214,Pikachu,SVP Black Star Promos,214,225,Promo,Pikachu SVP Black Star Promos 214/225 pokemon card,,,
964,en-svp-215,svp-215,Toxtricity ex,SVP Black Star Promos,215,225,Promo,Toxtricity ex SVP Black Star Promos 215/225 pokemon card,,,
965,en-svp-216,svp-216,Team Rocket's Mewtwo ex,SVP Black Star Promos,216,225,Promo,Team Rocket's Mewtwo ex SVP Black Star Promos 216/225 pokemon card,,,
966,en-svp-217,svp-217,Team Rocket's Nidoking ex,SVP Black Star Promos,217,225,Promo,Team Rocket's Nidoking ex SVP Black Star Promos 217/225 pokemon card,,,
967,en-svp-218,svp-218,Team Rocket's Persian ex,SVP Black Star Promos,218,225,Promo,Team Rocket's Persian ex SVP Black Star Promos 218/225 pokemon card,,,
968,en-svp-219,svp-219,Black Belt's Training,SVP Black Star Promos,219,225,Promo,Black Belt's Training SVP Black Star Promos 219/225 pokemon card,,,
969,en-svp-220,svp-220,Black Belt's Training,SVP Black Star Promos,220,225,Promo,Black Belt's Training SVP Black Star Promos 220/225 pokemon card,,,
970,en-svp-221,svp-221,Professor's Research,SVP Black Star Promos,221,225,Promo,Professor's Research SVP Black Star Promos 221/225 pokemon card,,,
971,en-svp-222,svp-222,Professor's Research,SVP Black Star Promos,222,225,Promo,Professor's Research SVP Black Star Promos 222/225 pokemon card,,,
972,en-svp-223,svp-223,Professor's Research,SVP Black Star Promos,223,225,Promo,Professor's Research SVP Black Star Promos 223/225 pokemon card,,,
973,en-svp-224,svp-224,Paradise Resort,SVP Black Star Promos,224,225,Promo,Paradise Resort SVP Black Star Promos 224/225 pokemon card,,,
974,en-svp-225,svp-225,Pikachu,SVP Black Star Promos,225,225,Promo,Pikachu SVP Black Star Promos 225/225 pokemon card,,,
975,en-svp-500,svp-500,Terapagos & Friends,SVP Black Star Promos,500,225,Promo,Terapagos & Friends SVP Black Star Promos 500/225 pokemon card,,,
976,en-swshp-SWSH074,swshp-SWSH074,Special Delivery Pikachu,SWSH Black Star Promos,SWSH074,307,Promo,Special Delivery Pikachu SWSH Black Star Promos SWSH074/307 pokemon card,,,
977,en-swshp-SWSH075,swshp-SWSH075,Special Delivery Charizard,SWSH Black Star Promos,SWSH075,307,Promo,Special Delivery Charizard SWSH Black Star Promos SWSH075/307 pokemon card,,,
978,en-swshp-SWSH177,swshp-SWSH177,Special Delivery Bidoof,SWSH Black Star Promos,SWSH177,307,Promo,Special Delivery Bidoof SWSH Black Star Promos SWSH177/307 pokemon card,,,
979,en-swshp-SWSH251,swshp-SWSH251,Boss's Orders,SWSH Black Star Promos,SWSH251,307,Promo,Boss's Orders SWSH Black Star Promos SWSH251/307 pokemon card,,,
980,en-swshp-SWSH282,swshp-SWSH282,Galarian Articuno,SWSH Black Star Promos,SWSH282,307,Promo,Galarian Articuno SWSH Black Star Promos SWSH282/307 pokemon card,,,
981,en-swshp-SWSH283,swshp-SWSH283,Galarian Zapdos,SWSH Black Star Promos,SWSH283,307,Promo,Galarian Zapdos SWSH Black Star Promos SWSH283/307 pokemon card,,,
982,en-swshp-SWSH284,swshp-SWSH284,Galarian Moltres,SWSH Black Star Promos,SWSH284,307,Promo,Galarian Moltres SWSH Black Star Promos SWSH284/307 pokemon card,,,
983,en-swshp-SWSH287,swshp-SWSH287,Morpeko V-UNION,SWSH Black Star Promos,SWSH287,307,Promo,Morpeko V-UNION SWSH Black Star Promos SWSH287/307 pokemon card,,,
984,en-swshp-SWSH288,swshp-SWSH288,Morpeko V-UNION,SWSH Black Star Promos,SWSH288,307,Promo,Morpeko V-UNION SWSH Black Star Promos SWSH288/307 pokemon card,,,
985,en-swshp-SWSH289,swshp-SWSH289,Morpeko V-UNION,SWSH Black Star Promos,SWSH289,307,Promo,Morpeko V-UNION SWSH Black Star Promos SWSH289/307 pokemon card,,,
986,en-swshp-SWSH290,swshp-SWSH290,Morpeko V-UNION,SWSH Black Star Promos,SWSH290,307,Promo,Morpeko V-UNION SWSH Black Star Promos SWSH290/307 pokemon card,,,
987,en-swshp-SWSH292,swshp-SWSH292,Zacian V,SWSH Black Star Promos,SWSH292,307,Promo,Zacian V SWSH Black Star Promos SWSH292/307 pokemon card,,,
988,en-swshp-SWSH293,swshp-SWSH293,Zamazenta V,SWSH Black Star Promos,SWSH293,307,Promo,Zamazenta V SWSH Black Star Promos SWSH293/307 pokemon card,,,
989,en-swshp-SWSH299,swshp-SWSH299,Jirachi V,SWSH Black Star Promos,SWSH299,307,Promo,Jirachi V SWSH Black Star Promos SWSH299/307 pokemon card,,,
990,en-swshp-SWSH300,swshp-SWSH300,Unown V,SWSH Black Star Promos,SWSH300,307,Promo,Unown V SWSH Black Star Promos SWSH300/307 pokemon card,,,
